NAV AIDS 1.0
FIX;-115.043611111111;36.2255555555556;NELLI
FIX;-114.916084750171;36.3464972858785;1
FIX;-114.888094392107;36.6654921565847;2
FIX;-115.012852496647;37.1838646726653;3
FIX;-114.836510854394;37.4963939326602;4
FIX;-114.832247331963;37.6777083443141;5
FIX;-115.152722101377;37.678270744418;6
FIX;-116.151732902132;37.7284352199679;7
